t,u,v,w,cor_u,cor_v,cor_w
65.38,-0.0248,0.0412,-0.032,91.0,83.0,73.0
65.39,-0.0176,0.0412,-0.033100000000000004,92.0,83.0,80.5
65.4,-0.0231,0.0412,-0.033100000000000004,83.0,83.0,80.5
65.41,-0.0366,0.0444,-0.033100000000000004,89.0,77.0,80.5
65.42,-0.0225,0.0444,-0.033100000000000004,76.0,79.0,80.5
65.43,-0.0281,0.03905,-0.033100000000000004,84.5,79.5,80.5
65.44,-0.0281,0.03905,-0.033100000000000004,84.5,79.5,80.5
65.45,-0.0281,0.03905,-0.033100000000000004,84.5,79.5,80.5
65.46,-0.0281,0.03905,-0.033100000000000004,84.5,79.5,80.5
65.47,-0.0281,0.03905,-0.033100000000000004,84.5,79.5,80.5
65.48,-0.0281,0.03905,-0.033100000000000004,84.5,79.5,80.5
65.49,-0.0281,0.03905,-0.033100000000000004,84.5,79.5,80.5
65.5,-0.0281,0.0337,-0.0342,84.5,80.0,88.0
65.51,-0.0337,0.0282,-0.0228,93.0,87.0,82.0
65.52,-0.0262,0.0271,-0.0228,83.0,84.0,82.0
65.53,-0.0292,0.026,-0.0114,90.0,81.0,76.0
65.54,-0.0202,0.0258,-0.012475,97.0,76.5,73.0
65.55,-0.0199,0.0258,-0.012475,88.5,76.5,73.0
65.56,-0.0196,0.0258,-0.012475,80.0,76.5,73.0
65.57,-0.0224,0.0258,-0.012475,72.0,76.5,73.0
65.58,-0.006,0.0258,-0.012475,84.0,76.5,73.0
65.59,-0.0269,0.0258,-0.012475,76.0,76.5,73.0
65.6,-0.0177,0.0258,-0.012475,79.0,76.5,73.0
65.61,-0.0177,0.0258,-0.012475,79.0,76.5,73.0
65.62,-0.0177,0.0258,-0.012475,79.0,76.5,73.0
65.63,-0.0177,0.0258,-0.012475,79.0,76.5,73.0
65.64,-0.0085,0.0258,-0.012475,82.0,76.5,73.0
65.65,-0.0108,0.0256,-0.012475,79.0,72.0,73.0
65.66,-0.0131,0.028650000000000002,-0.012475,76.0,78.0,73.0
65.67,-0.0182,0.028650000000000002,-0.012475,77.0,78.0,73.0
65.68,-0.02,0.0317,-0.01355,74.5,84.0,70.0
65.69,-0.0218,0.0174,-0.0203,72.0,84.0,76.0
65.7,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.71,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.72,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.73,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.74,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.75,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.76,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.77,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.78,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.79,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.8,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.81,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.82,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.83,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.84,-0.02565,0.0174,-0.0203,77.5,84.0,76.0
65.85,-0.02565,0.0031,-0.02705,77.5,84.0,82.0
65.86,-0.0295,-0.0243,-0.0183,83.0,70.0,81.5
65.87,-0.0312,-0.024,-0.0183,88.0,84.0,81.5
65.88,-0.02165,-0.031,-0.0183,79.5,80.5,81.5
65.89,-0.02165,-0.031,-0.0183,79.5,80.5,81.5
65.9,-0.02165,-0.031,-0.0183,79.5,80.5,81.5
65.91,-0.0121,-0.031,-0.0183,71.0,80.5,81.5
65.92,-0.0192,-0.031,-0.0183,74.0,80.5,81.5
65.93,0.0124,-0.031,-0.0183,95.0,80.5,81.5
65.94,0.013049999999999999,-0.038,-0.0183,91.0,77.0,81.5
65.95,0.013049999999999999,-0.020999999999999998,-0.0183,91.0,78.5,81.5
65.96,0.013049999999999999,-0.020999999999999998,-0.0183,91.0,78.5,81.5
65.97,0.013049999999999999,-0.020999999999999998,-0.0183,91.0,78.5,81.5
65.98,0.013049999999999999,-0.020999999999999998,-0.0183,91.0,78.5,81.5
65.99,0.013049999999999999,-0.004,-0.0183,91.0,80.0,81.5
66.0,0.0137,-0.0069500000000000004,-0.0183,87.0,87.5,81.5
66.01,0.0008999999999999998,-0.0069500000000000004,-0.0183,85.0,87.5,81.5
66.02,-0.0119,-0.0099,-0.0183,83.0,95.0,81.5
66.03,-0.0164,-0.00495,-0.0183,75.0,86.0,81.5
66.04,0.01795,-0.00495,-0.0183,74.5,86.0,81.5
66.05,0.01795,-0.00495,-0.0183,74.5,86.0,81.5
66.06,0.01795,0.0,-0.0183,74.5,77.0,81.5
66.07,0.0523,0.00505,-0.0183,74.0,76.0,81.5
66.08,0.0306,0.00505,-0.0183,81.0,76.0,81.5
66.09,0.0306,0.00505,-0.0183,81.0,76.0,81.5
66.1,0.0306,0.00505,-0.0183,81.0,76.0,81.5
66.11,0.0306,0.00505,-0.0183,81.0,76.0,81.5
66.12,0.0306,0.00505,-0.0183,81.0,76.0,81.5
66.13,0.0306,0.00505,-0.0183,81.0,76.0,81.5
66.14,0.0306,0.00505,-0.0183,81.0,76.0,81.5
66.15,0.0089,0.00505,-0.0183,88.0,76.0,81.5
66.16,0.001,0.00505,-0.0183,82.0,76.0,81.5
66.17,0.001,0.00505,-0.0183,82.0,76.0,81.5
66.18,-0.0069,0.00505,-0.0183,76.0,76.0,81.5
66.19,-0.01075,0.00505,-0.0183,75.0,76.0,81.5
66.2,-0.01075,0.00505,-0.0183,75.0,76.0,81.5
66.21,-0.01075,0.00505,-0.0183,75.0,76.0,81.5
66.22,-0.0146,0.00505,-0.0183,74.0,76.0,81.5
66.23,-0.0031999999999999997,0.0101,-0.0183,74.5,75.0,81.5
66.24,-0.0031999999999999997,0.00855,-0.0183,74.5,77.5,81.5
66.25,-0.0031999999999999997,0.007,-0.0183,74.5,80.0,81.5
66.26,-0.0031999999999999997,0.0094,-0.0183,74.5,80.0,81.5
66.27,-0.0031999999999999997,0.0094,-0.0183,74.5,80.0,81.5
66.28,-0.0031999999999999997,0.0118,-0.0183,74.5,80.0,81.5
66.29,0.0082,0.0118,-0.0183,75.0,73.0,81.5
66.3,0.03875,0.0194,-0.0183,73.5,73.0,81.5
66.31,0.03875,0.0194,-0.0183,73.5,73.0,81.5
66.32,0.03875,0.0194,-0.0183,73.5,73.0,81.5
66.33,0.03875,0.027,-0.0183,73.5,73.0,81.5
66.34,0.03875,0.0135,-0.0183,73.5,75.5,81.5
66.35,0.03875,0.0135,-0.0183,73.5,75.5,81.5
66.36,0.03875,0.0135,-0.0183,73.5,75.5,81.5
66.37,0.03875,0.0135,-0.0183,73.5,75.5,81.5
66.38,0.03875,0.0,-0.0183,73.5,78.0,81.5
66.39,0.03875,-0.0095,-0.0183,73.5,75.0,81.5
66.4,0.03875,-0.0095,-0.0183,73.5,75.0,81.5
66.41,0.03875,-0.0095,-0.0183,73.5,75.0,81.5
66.42,0.03875,-0.0095,-0.0183,73.5,75.0,81.5
66.43,0.03875,-0.019,-0.0183,73.5,72.0,81.5
66.44,0.03875,-0.019,-0.0183,73.5,78.0,81.5
66.45,0.03875,-0.013999999999999999,-0.0183,73.5,82.0,81.5
66.46,0.03875,-0.013999999999999999,-0.0183,73.5,82.0,81.5
66.47,0.03875,-0.013999999999999999,-0.0183,73.5,82.0,81.5
66.48,0.03875,-0.013999999999999999,-0.0183,73.5,82.0,81.5
66.49,0.03875,-0.013999999999999999,-0.0183,73.5,82.0,81.5
66.5,0.0693,-0.013999999999999999,-0.0183,72.0,82.0,81.5
66.51,0.02875,-0.013999999999999999,-0.0183,78.0,82.0,81.5
66.52,0.02875,-0.013999999999999999,-0.00955,78.0,82.0,81.0
66.53,-0.0118,-0.009,-0.00955,84.0,86.0,76.0
66.54,-0.0062499999999999995,-0.03,-0.009899999999999999,81.0,86.5,74.5
66.55,-0.0062499999999999995,-0.03,-0.009899999999999999,81.0,86.5,74.5
66.56,-0.0062499999999999995,-0.03,-0.009899999999999999,81.0,86.5,74.5
66.57,-0.0062499999999999995,-0.051,-0.009899999999999999,81.0,87.0,74.5
66.58,-0.0062499999999999995,-0.051,-0.009899999999999999,81.0,83.0,74.5
66.59,-0.0007,-0.049,-0.009899999999999999,78.0,78.0,74.5
66.6,-0.00405,-0.049,-0.009899999999999999,75.5,78.0,74.5
66.61,-0.00405,-0.049,-0.009899999999999999,75.5,78.0,74.5
66.62,-0.00405,-0.049,-0.009899999999999999,75.5,78.0,74.5
66.63,-0.00405,-0.049,-0.009899999999999999,75.5,78.0,74.5
66.64,-0.00405,-0.049,-0.009899999999999999,75.5,78.0,74.5
66.65,-0.0074,-0.049,-0.009899999999999999,73.0,78.0,74.5
66.66,-0.0447,-0.049,-0.009899999999999999,75.0,78.0,74.5
66.67,-0.04035,-0.047,-0.009899999999999999,78.0,73.0,74.5
66.68,-0.04035,-0.0408,-0.009899999999999999,78.0,78.0,74.5
66.69,-0.04035,-0.040650000000000006,-0.009899999999999999,78.0,80.0,74.5
66.7,-0.04035,-0.040650000000000006,-0.009899999999999999,78.0,80.0,74.5
66.71,-0.036,-0.0405,-0.009899999999999999,81.0,82.0,74.5
66.72,-0.02165,-0.007250000000000001,-0.009899999999999999,81.0,78.5,74.5
66.73,-0.02165,-0.007250000000000001,-0.009899999999999999,81.0,78.5,74.5
66.74,-0.02165,-0.007250000000000001,-0.009899999999999999,81.0,78.5,74.5
66.75,-0.02165,-0.007250000000000001,-0.009899999999999999,81.0,78.5,74.5
66.76,-0.02165,-0.007250000000000001,-0.009899999999999999,81.0,78.5,74.5
66.77,-0.02165,-0.007250000000000001,-0.009899999999999999,81.0,78.5,74.5
66.78,-0.0073,0.026,-0.01025,81.0,75.0,73.0
66.79,-0.0075,0.026,-0.008325,85.0,85.0,71.5
66.8,-0.0088,0.02905,-0.008325,72.0,80.0,71.5
66.81,0.0030999999999999995,0.02905,-0.0064,73.5,80.0,70.0
66.82,0.0030999999999999995,0.0321,-0.001975,73.5,75.0,73.5
66.83,0.0030999999999999995,0.009199999999999998,-0.001975,73.5,82.5,73.5
66.84,0.0030999999999999995,0.009199999999999998,-0.001975,73.5,82.5,73.5
66.85,0.0030999999999999995,0.009199999999999998,-0.001975,73.5,82.5,73.5
66.86,0.0030999999999999995,0.009199999999999998,-0.001975,73.5,82.5,73.5
66.87,0.0030999999999999995,0.009199999999999998,-0.001975,73.5,82.5,73.5
66.88,0.0030999999999999995,0.009199999999999998,-0.001975,73.5,82.5,73.5
66.89,0.015,0.009199999999999998,-0.001975,75.0,82.5,73.5
66.9,-0.0607,0.009199999999999998,-0.001975,76.0,82.5,73.5
66.91,-0.03515,0.009199999999999998,-0.001975,76.0,82.5,73.5
66.92,-0.03515,-0.0137,-0.001975,76.0,90.0,73.5
66.93,-0.03515,-0.0137,-0.001975,76.0,89.0,73.5
66.94,-0.03515,-0.01755,-0.001975,76.0,85.0,73.5
66.95,-0.0096,-0.01755,-0.001975,76.0,85.0,73.5
66.96,-0.037,-0.0214,-0.001975,78.0,81.0,73.5
66.97,-0.037,0.005950000000000002,-0.001975,78.0,77.0,73.5
66.98,-0.037,0.005950000000000002,-0.001975,78.0,77.0,73.5
66.99,-0.037,0.005950000000000002,-0.001975,78.0,77.0,73.5
67.0,-0.037,0.005950000000000002,-0.001975,78.0,77.0,73.5
67.01,-0.037,0.005950000000000002,-0.001975,78.0,77.0,73.5
67.02,-0.037,0.0333,-0.001975,78.0,73.0,73.5
67.03,-0.0644,0.026850000000000002,-0.001975,80.0,76.0,73.5
67.04,0.0256,0.0204,-0.001975,95.0,79.0,73.5
67.05,0.0064,-0.005349999999999999,-0.001975,89.0,77.0,73.5
67.06,0.0064,-0.005349999999999999,-0.001975,89.0,77.0,73.5
67.07,0.0064,-0.0311,-0.001975,89.0,75.0,73.5
67.08,0.0064,-0.02305,-0.001975,89.0,81.0,73.5
67.09,-0.0128,-0.015,-0.001975,83.0,87.0,73.5
67.1,-0.0024,-0.00735,-0.001975,85.0,79.0,73.5
67.11,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.12,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.13,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.14,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.15,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.16,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.17,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.18,-0.0143,-0.00735,-0.001975,78.5,79.0,73.5
67.19,-0.0143,0.0003,-0.001975,78.5,71.0,73.5
67.2,-0.0143,-0.004,-0.001975,78.5,73.0,73.5
67.21,-0.0143,-0.0083,-0.001975,78.5,75.0,73.5
67.22,-0.0143,-0.009850000000000001,-0.001975,78.5,76.5,73.5
67.23,-0.0143,-0.0114,-0.001975,78.5,78.0,73.5
67.24,-0.0143,-0.0066,-0.001975,78.5,74.0,73.5
67.25,-0.0143,-0.0018,0.00245,78.5,70.0,77.0
67.26,-0.0262,0.0044,0.00245,72.0,93.0,74.0
67.27,-0.005900000000000001,-0.005949999999999999,0.000575,74.0,86.5,73.0
67.28,0.0144,-0.0163,0.000575,76.0,80.0,73.0
67.29,0.0085,-0.01405,0.000575,74.0,75.5,73.0
67.3,0.0058000000000000005,-0.01405,-0.0013,72.0,75.5,72.0
67.31,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.32,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.33,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.34,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.35,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.36,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.37,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.38,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.39,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.4,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.41,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.42,0.0058000000000000005,-0.01405,-0.017875000000000002,72.0,75.5,76.5
67.43,0.0031,-0.01405,-0.017875000000000002,70.0,75.5,76.5
67.44,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.45,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.46,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.47,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.48,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.49,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.5,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.51,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.52,-0.015300000000000001,-0.01405,-0.017875000000000002,77.5,75.5,76.5
67.53,-0.015300000000000001,-0.0118,-0.017875000000000002,77.5,71.0,76.5
67.54,-0.0337,-0.022,-0.03445,85.0,98.0,81.0
67.55,-0.0298,-0.03385,-0.021750000000000002,71.0,89.5,79.0
67.56,-0.0101,-0.0457,-0.021750000000000002,76.0,81.0,79.0
67.57,-0.0243,-0.02435,-0.021750000000000002,86.5,80.0,79.0
67.58,-0.0243,-0.003,-0.021750000000000002,86.5,79.0,79.0
67.59,-0.0243,0.0105,-0.021750000000000002,86.5,79.0,79.0
67.6,-0.0243,0.0105,-0.021750000000000002,86.5,79.0,79.0
67.61,-0.0243,0.0105,-0.021750000000000002,86.5,79.0,79.0
67.62,-0.0243,0.0105,-0.021750000000000002,86.5,79.0,79.0
67.63,-0.0243,0.0105,-0.00905,86.5,79.0,77.0
67.64,-0.0385,0.024,-0.00905,97.0,79.0,78.0
67.65,-0.0197,0.005,-0.0007500000000000002,86.0,76.5,74.5
67.66,0.00035000000000000135,0.005,-0.0007500000000000002,82.0,76.5,74.5
67.67,0.00035000000000000135,0.005,-0.0007500000000000002,82.0,76.5,74.5
67.68,0.00035000000000000135,-0.014,-0.0007500000000000002,82.0,74.0,74.5
67.69,0.00035000000000000135,-0.0155,-0.0007500000000000002,82.0,77.5,74.5
67.7,0.00035000000000000135,-0.0155,-0.0007500000000000002,82.0,77.5,74.5
67.71,0.0204,-0.017,0.00755,78.0,81.0,71.0
67.72,0.0162,-0.015,-0.012074999999999999,90.0,91.0,70.5
67.73,0.0226,-0.0012499999999999994,-0.012074999999999999,88.0,86.5,70.5
67.74,0.01215,-0.0012499999999999994,-0.012074999999999999,81.5,86.5,70.5
67.75,0.0017,0.0125,-0.012074999999999999,75.0,82.0,70.5
67.76,0.0881,-0.026750000000000003,-0.012074999999999999,74.0,79.0,70.5
67.77,0.0673,-0.026750000000000003,-0.012074999999999999,73.0,79.0,70.5
67.78,0.0673,-0.026750000000000003,-0.012074999999999999,73.0,79.0,70.5
67.79,0.0673,-0.026750000000000003,-0.012074999999999999,73.0,79.0,70.5
67.8,0.0673,-0.026750000000000003,-0.012074999999999999,73.0,79.0,70.5
67.81,0.0673,-0.026750000000000003,-0.012074999999999999,73.0,79.0,70.5
67.82,0.0673,-0.066,-0.012074999999999999,73.0,76.0,70.5
67.83,0.0673,-0.0456,-0.012074999999999999,73.0,73.0,70.5
67.84,0.0673,-0.0205,-0.012074999999999999,73.0,81.5,70.5
67.85,0.0673,-0.0205,-0.012074999999999999,73.0,81.5,70.5
67.86,0.0465,-0.0205,-0.012074999999999999,72.0,81.5,70.5
67.87,0.013049999999999999,-0.0205,-0.012074999999999999,77.5,81.5,70.5
67.88,0.013049999999999999,-0.0205,-0.012074999999999999,77.5,81.5,70.5
67.89,0.013049999999999999,-0.0205,-0.012074999999999999,77.5,81.5,70.5
67.9,0.013049999999999999,-0.0205,-0.012074999999999999,77.5,81.5,70.5
67.91,0.013049999999999999,-0.0205,-0.0317,77.5,81.5,70.0
67.92,-0.0204,0.0046,-0.0199,83.0,90.0,93.0
67.93,-0.0317,-0.004,-0.0199,92.0,93.0,79.0
67.94,0.0618,-0.002,-0.01635,91.0,83.0,74.5
67.95,0.012650000000000002,0.0,-0.01635,84.5,73.0,74.5
67.96,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
67.97,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
67.98,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
67.99,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.0,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.01,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.02,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.03,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.04,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.05,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.06,0.012650000000000002,0.006,-0.01635,84.5,83.0,74.5
68.07,-0.0365,0.006,-0.01635,78.0,83.0,74.5
68.08,-0.02375,0.006,-0.01635,82.5,83.0,74.5
68.09,-0.02375,0.006,-0.01635,82.5,83.0,74.5
68.1,-0.02375,0.006,-0.01635,82.5,83.0,74.5
68.11,-0.011,0.006,-0.01635,87.0,83.0,74.5
68.12,-0.0008,0.006,-0.01635,76.0,83.0,74.5
68.13,-0.0022500000000000003,0.006,-0.01635,81.5,83.0,74.5
68.14,-0.0037,0.006,-0.01635,87.0,83.0,74.5
68.15,-0.0059,0.012,-0.01635,79.0,93.0,74.5
68.16,-0.0059,-0.00285,-0.01635,79.0,83.0,74.5
68.17,-0.0059,-0.00285,-0.01635,79.0,83.0,74.5
68.18,-0.0059,-0.00285,-0.01635,79.0,83.0,74.5
68.19,-0.0081,-0.00285,-0.0128,71.0,83.0,70.0
68.2,-0.00575,-0.0177,0.0007999999999999995,71.5,73.0,73.5
68.21,-0.00575,-0.0177,0.0007999999999999995,71.5,77.0,73.5
68.22,-0.0034,4.99999999999997e-05,0.0007999999999999995,72.0,79.5,73.5
68.23,0.0112,4.99999999999997e-05,0.0007999999999999995,93.0,79.5,73.5
68.24,-0.0076,4.99999999999997e-05,0.0007999999999999995,71.0,79.5,73.5
68.25,0.1068,0.0178,0.0007999999999999995,87.0,82.0,73.5
68.26,0.043300000000000005,0.0127,0.0007999999999999995,87.5,81.5,73.5
68.27,0.043300000000000005,0.0127,0.0144,87.5,81.5,77.0
68.28,-0.0202,0.0076,0.012199999999999999,88.0,81.0,73.5
68.29,-0.0008,-0.0006999999999999997,0.012199999999999999,90.0,79.0,73.5
68.3,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.31,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.32,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.33,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.34,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.35,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.36,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.37,0.03155,-0.0006999999999999997,0.012199999999999999,84.0,79.0,73.5
68.38,0.0639,-0.009,0.012199999999999999,78.0,77.0,73.5
68.39,0.05075,-0.017499999999999998,0.012199999999999999,75.0,80.0,73.5
68.4,0.05075,-0.017499999999999998,0.012199999999999999,75.0,80.0,73.5
68.41,0.05075,-0.017499999999999998,0.012199999999999999,75.0,80.0,73.5
68.42,0.05075,-0.017499999999999998,0.012199999999999999,75.0,80.0,73.5
68.43,0.05075,-0.017499999999999998,0.012199999999999999,75.0,80.0,73.5
68.44,0.05075,-0.026,0.012199999999999999,75.0,83.0,73.5
68.45,0.05075,-0.0238,0.012199999999999999,75.0,75.0,73.5
68.46,0.05075,-0.005900000000000001,0.012199999999999999,75.0,73.0,73.5
68.47,0.05075,-0.005900000000000001,0.012199999999999999,75.0,73.0,73.5
68.48,0.05075,-0.005900000000000001,0.012199999999999999,75.0,73.0,73.5
68.49,0.05075,-0.005900000000000001,0.012199999999999999,75.0,73.0,73.5
68.5,0.05075,-0.005900000000000001,0.012199999999999999,75.0,73.0,73.5
68.51,0.05075,0.012,0.012199999999999999,75.0,71.0,73.5
68.52,0.05075,0.0013,0.012199999999999999,75.0,71.0,73.5
68.53,0.05075,0.0013,0.012199999999999999,75.0,71.0,73.5
68.54,0.05075,0.0013,0.012199999999999999,75.0,71.0,73.5
68.55,0.05075,0.0013,0.012199999999999999,75.0,71.0,73.5
68.56,0.0376,0.0013,0.012199999999999999,72.0,71.0,73.5
68.57,0.042499999999999996,0.0013,0.012199999999999999,76.0,71.0,73.5
68.58,0.042499999999999996,-0.0094,0.012199999999999999,76.0,71.0,73.5
68.59,0.042499999999999996,-0.0162,0.012199999999999999,76.0,74.0,73.5
68.6,0.042499999999999996,-0.023,0.01,76.0,77.0,70.0
68.61,0.0474,-0.023,-0.006050000000000001,80.0,80.0,74.5
68.62,0.040499999999999994,-0.012799999999999999,-0.006050000000000001,75.5,81.0,74.5
68.63,0.0336,-0.012799999999999999,-0.006050000000000001,71.0,81.0,74.5
68.64,0.005299999999999999,-0.012799999999999999,-0.006050000000000001,72.0,81.0,74.5
68.65,0.005299999999999999,-0.012799999999999999,-0.006050000000000001,72.0,81.0,74.5
68.66,0.005299999999999999,-0.012799999999999999,-0.006050000000000001,72.0,81.0,74.5
68.67,0.005299999999999999,-0.012799999999999999,-0.006050000000000001,72.0,81.0,74.5
68.68,0.005299999999999999,-0.012799999999999999,-0.006050000000000001,72.0,81.0,74.5
68.69,-0.023,-0.012799999999999999,-0.006050000000000001,73.0,81.0,74.5
68.7,0.0707,-0.012799999999999999,-0.006050000000000001,71.0,81.0,74.5
68.71,0.022199999999999998,-0.012799999999999999,-0.006050000000000001,72.0,81.0,74.5
68.72,-0.0263,-0.0026,-0.006050000000000001,73.0,82.0,74.5
68.73,0.0156,-0.00395,-0.006050000000000001,74.0,82.0,74.5
68.74,0.005599999999999999,-0.00395,-0.006050000000000001,81.0,82.0,74.5
68.75,0.005599999999999999,-0.00395,-0.006050000000000001,81.0,82.0,74.5
68.76,0.005599999999999999,-0.00395,-0.006050000000000001,81.0,82.0,74.5
68.77,0.005599999999999999,-0.0053,-0.0221,81.0,82.0,79.0
68.78,0.005599999999999999,-0.01645,-0.01805,81.0,83.5,74.5
68.79,0.005599999999999999,-0.0276,-0.01805,81.0,85.0,74.5
68.8,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.81,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.82,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.83,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.84,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.85,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.86,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.87,0.005599999999999999,-0.0246,-0.01805,81.0,81.0,74.5
68.88,0.005599999999999999,-0.0246,-0.014,81.0,81.0,70.0
68.89,0.005599999999999999,-0.0246,-0.007725,81.0,81.0,70.0
68.9,0.005599999999999999,-0.0246,-0.007725,81.0,81.0,70.0
68.91,0.005599999999999999,-0.0246,-0.007725,81.0,81.0,70.0
68.92,0.005599999999999999,-0.0216,-0.00145,81.0,77.0,70.0
68.93,0.005599999999999999,-0.0183,-0.00145,81.0,78.0,81.0
68.94,-0.0044,-0.015,0.004775,88.0,79.0,80.0
68.95,0.0076,0.003300000000000001,0.004775,75.0,83.0,80.0
68.96,0.00135,0.003300000000000001,0.004775,81.5,83.0,80.0
68.97,0.00135,0.003300000000000001,0.004775,81.5,83.0,80.0
68.98,0.00135,0.003300000000000001,0.004775,81.5,83.0,80.0
68.99,-0.0049,0.0216,0.004775,88.0,87.0,80.0
69.0,-0.0085,0.021900000000000003,0.004775,87.0,80.0,80.0
69.01,0.0029,0.021900000000000003,0.004775,84.0,80.0,80.0
69.02,0.0029,0.0222,0.004775,84.0,73.0,80.0
69.03,0.0029,0.008700000000000001,0.004775,84.0,74.0,80.0
69.04,0.0029,0.008700000000000001,0.004775,84.0,74.0,80.0
69.05,0.0029,0.008700000000000001,0.004775,84.0,74.0,80.0
69.06,0.0029,-0.0048,0.004775,84.0,75.0,80.0
69.07,0.0029,-0.00245,0.004775,84.0,75.5,80.0
69.08,0.0029,-0.00245,0.004775,84.0,75.5,80.0
69.09,0.0029,-0.0001,0.004775,84.0,76.0,80.0
69.1,0.0029,-0.00305,0.004775,84.0,77.0,80.0
69.11,0.0029,-0.00305,0.004775,84.0,77.0,80.0
69.12,0.0029,-0.006,0.004775,84.0,78.0,80.0
69.13,0.0029,0.0265,0.004775,84.0,84.5,80.0
69.14,0.0029,0.0265,0.004775,84.0,84.5,80.0
69.15,0.0029,0.0265,0.004775,84.0,84.5,80.0
69.16,0.0029,0.0265,0.011,84.0,84.5,79.0
69.17,0.0143,0.059,0.011,81.0,91.0,74.0
69.18,-0.0257,0.05,-0.00020000000000000052,85.0,90.5,73.0
69.19,0.01225,0.05,-0.00020000000000000052,79.0,90.5,73.0
69.2,0.01225,0.041,-0.00020000000000000052,79.0,90.0,73.0
69.21,0.01225,0.0428,-0.0114,79.0,71.0,72.0
